Date,Open,High,Low,Close,Adj Close,Volume
2021-08-11,191.309998,192.520004,190.720001,192.399994,180.998383,2131100
2021-08-12,192.679993,194.559998,192.270004,193.639999,182.164948,2457900
2021-08-13,193.029999,194.899994,192.940002,193.979996,182.484756,2432200
2021-08-16,194.020004,197.320007,193.580002,197.070007,185.391663,3091700
2021-08-17,195.690002,198.300003,194.550003,197.759995,186.040756,2957700
2021-08-18,197.020004,199.509995,194.699997,194.800003,183.256180,2605800
2021-08-19,193.630005,196.190002,192.500000,194.059998,182.560028,2858800
2021-08-20,192.449997,194.270004,192.100006,193.240005,182.749176,2222800
2021-08-23,194.240005,195.330002,192.889999,193.000000,182.522217,2248700
2021-08-24,193.250000,194.679993,192.880005,193.270004,182.777542,1667500
2021-08-25,193.119995,193.970001,192.210007,192.869995,182.399246,1593900
2021-08-26,193.389999,193.479996,192.070007,192.360001,181.916946,1969700
2021-08-27,192.320007,193.880005,192.139999,193.300003,182.805923,1947800
2021-08-30,193.880005,195.610001,192.860001,194.009995,183.477371,1507700
2021-08-31,194.699997,196.110001,192.899994,195.630005,185.009415,2782000
2021-09-01,195.720001,197.289993,193.429993,196.399994,185.737625,2381100
2021-09-02,196.910004,199.250000,196.559998,198.190002,187.430466,2021200
2021-09-03,197.210007,198.509995,196.929993,197.339996,186.626587,1491800
2021-09-07,197.649994,197.949997,195.279999,195.559998,184.943222,2266200
2021-09-08,195.539993,195.539993,193.479996,194.570007,184.006989,2455300
2021-09-09,193.229996,194.360001,188.050003,189.009995,178.748795,3636700
2021-09-10,190.479996,193.690002,190.009995,193.259995,182.768082,3094100
2021-09-13,194.710007,195.330002,192.600006,194.389999,183.836746,2136200
2021-09-14,195.240005,195.880005,190.820007,191.009995,180.640228,1895300
2021-09-15,191.600006,193.830002,190.850006,193.350006,182.853210,1769200
2021-09-16,193.360001,194.210007,191.410004,192.970001,182.493820,1657200
2021-09-17,192.559998,196.250000,189.669998,190.029999,179.713425,4504200
2021-09-20,188.350006,189.580002,186.830002,189.389999,179.108200,2439500
2021-09-21,190.100006,190.720001,188.009995,189.729996,179.429733,2496400
2021-09-22,183.850006,187.309998,182.119995,185.300003,175.240234,4229800
2021-09-23,186.000000,187.839996,185.660004,186.789993,176.649338,2527500
2021-09-24,186.500000,188.699997,185.800003,188.020004,177.812561,2312900
2021-09-27,187.369995,188.600006,186.649994,186.839996,176.696625,1847600
2021-09-28,186.679993,187.809998,186.100006,186.759995,176.620956,3093900
2021-09-29,187.020004,187.949997,184.440002,184.740005,174.710632,2467400
2021-09-30,185.250000,187.240005,182.000000,182.100006,172.213959,2902800
2021-10-01,182.889999,182.910004,178.830002,181.490005,171.637070,3014500
2021-10-04,180.500000,181.699997,177.130005,178.419998,168.733749,3512500
2021-10-05,178.479996,181.039993,177.630005,179.669998,169.915878,2491800
2021-10-06,178.399994,181.169998,177.830002,180.699997,170.889954,2119200
2021-10-07,182.979996,184.020004,181.169998,181.600006,171.741089,2518400
2021-10-08,180.699997,184.500000,179.679993,183.490005,173.528488,2781700
2021-10-11,184.300003,184.320007,181.529999,181.740005,171.873505,1780200
2021-10-12,182.020004,182.750000,180.630005,181.990005,172.109924,2615700
2021-10-13,182.179993,184.929993,180.669998,184.059998,174.067551,3780400
2021-10-14,187.639999,191.779999,187.259995,191.419998,181.027985,4106400
2021-10-15,191.960007,194.009995,190.710007,193.750000,183.231476,3153400
2021-10-18,193.470001,195.610001,193.070007,193.389999,182.891052,2305000
2021-10-19,193.899994,194.910004,193.050003,193.789993,183.269302,1974500
2021-10-20,194.809998,195.550003,193.199997,195.270004,184.668991,1952000
2021-10-21,195.610001,200.000000,195.429993,199.440002,188.612579,2997300
2021-10-22,198.869995,204.160004,198.750000,203.809998,192.745346,3735900
2021-10-25,203.020004,205.559998,201.839996,203.899994,192.830444,4829700
2021-10-26,214.009995,220.240005,213.660004,218.070007,206.231186,6596500
2021-10-27,217.119995,217.479996,210.490005,212.210007,200.689331,3309000
2021-10-28,213.289993,214.039993,210.949997,213.899994,202.287552,2236400
2021-10-29,212.740005,216.070007,212.250000,213.470001,201.880920,2362000
2021-11-01,214.860001,214.860001,209.899994,210.899994,199.450439,1868400
2021-11-02,210.899994,210.899994,208.440002,209.139999,197.785980,2206700
2021-11-03,208.800003,212.860001,207.389999,212.740005,201.190552,1765800
2021-11-04,213.149994,213.529999,209.809998,210.720001,199.280197,2451900
2021-11-05,211.520004,211.710007,207.059998,208.220001,196.915924,2117800
2021-11-08,208.759995,209.889999,207.270004,209.300003,197.937302,2166100
2021-11-09,209.589996,210.130005,208.009995,209.960007,198.561462,1552900
2021-11-10,209.889999,212.949997,209.449997,211.639999,200.150253,2415500
2021-11-11,213.600006,216.490005,212.279999,213.289993,201.710678,2113700
2021-11-12,212.669998,215.080002,212.000000,213.190002,201.616104,1600300
2021-11-15,212.860001,213.399994,210.830002,211.520004,200.036774,1378300
2021-11-16,211.580002,213.910004,211.509995,211.869995,200.367767,2302800
2021-11-17,211.990005,212.259995,207.490005,207.850006,196.566010,2542300
2021-11-18,208.259995,208.470001,205.449997,207.470001,196.206650,3919400
2021-11-19,207.729996,210.669998,206.300003,208.470001,198.126419,2677600
2021-11-22,208.520004,212.300003,207.649994,210.880005,200.416840,2220500
2021-11-23,211.029999,213.369995,208.520004,211.809998,201.300674,2345300
2021-11-24,210.600006,212.000000,208.259995,208.470001,198.126419,2518700
2021-11-26,206.149994,209.529999,204.779999,205.300003,195.113708,1941000
2021-11-29,204.160004,206.000000,201.500000,204.639999,194.486450,3435100
2021-11-30,203.500000,203.500000,198.100006,198.369995,188.527542,6267600
2021-12-01,200.880005,202.149994,194.000000,194.149994,184.516907,2938400
2021-12-02,195.279999,200.630005,193.820007,199.899994,189.981628,2423400
2021-12-03,201.039993,202.630005,197.759995,200.729996,190.770462,2606400
2021-12-06,201.990005,204.610001,201.380005,202.059998,192.034454,3006700
2021-12-07,204.330002,205.889999,203.380005,205.389999,195.199234,2250600
2021-12-08,206.020004,207.490005,203.389999,204.720001,194.562469,1615500
2021-12-09,204.050003,207.889999,203.759995,206.539993,196.292191,1931500
2021-12-10,208.000000,209.860001,207.339996,209.110001,198.734680,1887900
2021-12-13,206.949997,209.320007,205.619995,206.309998,196.073593,1909700
2021-12-14,205.199997,207.149994,203.080002,203.740005,193.631104,1930500
2021-12-15,206.649994,208.440002,204.520004,205.770004,195.560364,3703400
2021-12-16,207.850006,211.830002,207.820007,207.970001,197.651199,2932600
2021-12-17,210.800003,212.529999,206.399994,206.589996,196.339691,5625800
2021-12-20,205.029999,205.990005,201.419998,202.429993,192.386078,2936400
2021-12-21,204.259995,208.070007,203.710007,207.100006,196.824402,2317000
2021-12-22,207.320007,208.570007,206.539993,208.440002,198.097916,1716500
2021-12-23,209.210007,213.220001,209.210007,212.190002,201.661850,2573900
2021-12-27,212.889999,215.610001,212.600006,215.110001,204.436966,1807200
2021-12-28,214.559998,216.149994,213.729996,214.679993,204.028290,1375400
2021-12-29,214.529999,216.339996,213.809998,214.600006,203.952286,1154900
2021-12-30,214.720001,216.000000,213.029999,213.899994,203.286987,1207000
2021-12-31,213.139999,215.419998,211.740005,214.339996,203.705185,1579900
2022-01-03,214.649994,215.649994,210.869995,213.500000,202.906830,2319600
2022-01-04,214.399994,218.660004,213.600006,217.289993,206.508789,2741200
2022-01-05,216.800003,217.979996,214.220001,214.559998,203.914246,2710800
2022-01-06,215.059998,217.130005,213.330002,216.639999,205.891037,2102200
2022-01-07,217.350006,219.449997,215.179993,218.160004,207.335632,3014000
2022-01-10,217.050003,217.229996,210.610001,211.729996,201.224670,2853800
2022-01-11,211.500000,211.500000,208.039993,211.270004,200.787491,1771700
2022-01-12,211.919998,213.460007,210.100006,211.220001,200.739975,1865700
2022-01-13,211.559998,213.639999,209.929993,210.470001,200.027176,1828500
2022-01-14,208.229996,209.160004,205.500000,206.539993,196.292191,1921600
2022-01-18,204.520004,206.039993,201.509995,205.589996,195.389297,2339700
2022-01-19,205.050003,207.250000,203.460007,203.759995,193.650116,1701700
2022-01-20,205.710007,206.990005,202.110001,202.289993,192.253052,1706800
2022-01-21,202.570007,204.539993,200.399994,201.949997,191.929901,2570400
2022-01-24,199.009995,204.820007,196.289993,204.130005,194.001770,3660900
2022-01-25,200.050003,203.539993,197.179993,201.940002,191.920425,3817200
2022-01-26,203.320007,206.039993,197.220001,199.000000,189.126282,3074700
2022-01-27,200.600006,201.740005,193.919998,194.830002,185.163193,3371000
2022-01-28,195.800003,198.350006,192.740005,198.250000,188.413498,3066200
2022-01-31,198.169998,202.490005,196.889999,202.210007,192.177032,4626700
2022-02-01,225.009995,233.720001,222.009995,230.690002,219.243927,19125300
2022-02-02,230.649994,232.309998,225.699997,232.110001,220.593475,5474000
2022-02-03,229.839996,232.190002,227.229996,228.690002,217.343170,3503300
2022-02-04,227.289993,227.820007,222.919998,224.789993,213.636673,3623100
2022-02-07,225.490005,227.550003,221.539993,225.059998,213.893280,3295900
2022-02-08,224.740005,226.539993,223.160004,225.199997,214.026321,2759600
2022-02-09,227.869995,230.350006,224.600006,225.070007,213.902771,2130300
2022-02-10,222.610001,224.100006,219.270004,220.679993,209.730576,3379500
2022-02-11,220.259995,221.270004,212.110001,213.490005,202.897324,3821000
2022-02-14,213.690002,214.929993,211.720001,213.990005,203.372543,3641400
2022-02-15,215.970001,219.470001,215.699997,217.259995,206.480286,3149000
2022-02-16,215.850006,217.990005,213.500000,215.309998,204.627060,2226700
2022-02-17,214.070007,214.339996,209.720001,210.710007,200.255295,2815600
2022-02-18,208.199997,210.910004,207.550003,209.360001,200.417999,2823900
2022-02-22,208.729996,210.550003,206.669998,208.970001,200.044662,3558300
2022-02-23,209.470001,210.960007,204.169998,204.479996,195.746429,2836000
2022-02-24,200.110001,207.419998,199.050003,207.190002,198.340698,3347000
2022-02-25,207.240005,211.589996,206.869995,209.949997,200.982803,2657100
2022-02-28,206.169998,210.929993,204.539993,210.419998,201.432739,3536700
2022-03-01,209.470001,210.610001,203.789993,205.580002,196.799469,2986100
2022-03-02,205.899994,213.369995,205.740005,211.460007,202.428329,2854200
2022-03-03,213.880005,216.240005,211.820007,212.429993,203.356903,3019500
2022-03-04,211.080002,211.199997,207.059998,210.389999,201.404022,2442900
2022-03-07,207.449997,208.990005,200.139999,201.179993,192.587387,4043100
2022-03-08,202.089996,208.460007,198.529999,203.410004,194.722153,4001000
2022-03-09,209.000000,209.279999,206.309998,206.779999,197.948212,3097600
2022-03-10,204.500000,207.369995,203.860001,207.179993,198.331116,2284100
2022-03-11,207.919998,209.169998,203.710007,203.899994,195.191208,2006600
2022-03-14,205.589996,208.910004,203.250000,204.300003,195.574127,2237200
2022-03-15,207.490005,211.229996,206.550003,210.529999,201.538055,2865400
2022-03-16,212.600006,218.009995,212.509995,217.899994,208.593231,3022000
2022-03-17,216.000000,222.570007,214.759995,222.320007,212.824478,3520200
2022-03-18,220.979996,221.199997,216.839996,219.779999,210.392960,6278200
2022-03-21,218.190002,221.800003,216.949997,218.559998,209.225067,2244600
2022-03-22,219.580002,220.399994,217.279999,218.419998,209.091049,2182100
2022-03-23,217.479996,217.720001,214.220001,214.580002,205.415070,1939300
2022-03-24,214.750000,215.460007,213.320007,214.660004,205.491653,1882500
2022-03-25,214.500000,215.539993,212.070007,215.350006,206.152176,1754200
2022-03-28,216.360001,219.839996,216.070007,219.550003,210.172775,2353200
2022-03-29,221.960007,223.970001,220.490005,222.449997,212.948929,3034800
2022-03-30,222.000000,222.300003,218.570007,220.199997,210.795029,2200200
2022-03-31,219.149994,220.830002,214.460007,214.460007,205.300186,2858600
2022-04-01,214.899994,215.210007,203.720001,206.639999,197.814178,3993600
2022-04-04,204.789993,206.270004,202.589996,205.210007,196.445267,3204600
2022-04-05,200.250000,202.199997,196.009995,197.210007,188.786957,6270700
2022-04-06,195.580002,196.919998,193.250000,194.389999,186.087402,3911700
2022-04-07,194.440002,194.440002,189.520004,192.699997,184.469574,3627900
2022-04-08,188.729996,191.850006,186.050003,190.970001,182.813492,5465800
2022-04-11,189.750000,194.199997,188.639999,190.839996,182.689011,2787300
2022-04-12,190.979996,192.130005,186.800003,187.889999,179.865036,3428800
2022-04-13,187.460007,190.039993,186.669998,188.869995,180.803177,2296000
2022-04-14,191.119995,191.289993,187.839996,188.020004,179.989456,2624300
2022-04-18,187.699997,188.800003,185.669998,187.160004,179.166214,2552600
2022-04-19,188.250000,191.500000,187.660004,190.690002,182.545425,2448800
2022-04-20,191.979996,192.729996,190.250000,190.429993,182.296539,2526000
2022-04-21,191.529999,191.529999,187.809998,188.800003,180.736160,2618200
2022-04-22,188.259995,190.940002,186.940002,187.149994,179.156631,3964200
2022-04-25,186.630005,190.339996,183.179993,189.639999,181.540253,5354900
2022-04-26,186.690002,187.419998,180.830002,183.050003,175.231735,7811800
2022-04-27,182.570007,187.339996,181.940002,186.399994,178.438660,3978600
2022-04-28,188.240005,190.839996,186.119995,190.160004,182.038071,3176700
2022-04-29,186.149994,188.539993,179.559998,179.979996,172.292862,4853500
2022-05-02,180.279999,180.990005,175.220001,178.580002,170.952667,5026600
2022-05-03,179.240005,179.960007,176.550003,178.119995,170.512299,3266300
2022-05-04,178.059998,184.210007,177.009995,183.800003,175.949738,3920500
2022-05-05,181.649994,183.339996,177.820007,179.789993,172.110977,3249700
2022-05-06,179.139999,181.050003,175.660004,179.919998,172.235428,2826600
2022-05-09,177.710007,183.610001,176.839996,181.429993,173.680923,3925400
2022-05-10,183.199997,184.500000,179.690002,182.009995,174.236176,3510200
2022-05-11,181.279999,182.699997,176.910004,177.460007,169.880493,4934100
2022-05-12,176.139999,178.759995,173.190002,178.649994,171.019669,5352400
2022-05-13,176.860001,179.070007,175.750000,178.039993,171.898270,3598100
2022-05-16,177.820007,181.960007,176.839996,179.770004,173.568604,3003600
2022-05-17,183.000000,183.770004,180.350006,183.139999,176.822357,2640900
2022-05-18,179.479996,180.139999,171.520004,172.229996,166.288696,4275300
2022-05-19,170.160004,171.210007,165.339996,167.389999,161.615677,4382900
2022-05-20,169.190002,171.210007,166.559998,171.039993,165.139740,3483300
2022-05-23,172.690002,174.660004,171.449997,174.389999,168.374191,2837700
2022-05-24,172.789993,174.729996,170.369995,174.110001,168.103851,2865100
2022-05-25,171.869995,175.059998,171.110001,173.860001,167.862473,3370100
2022-05-26,175.490005,180.029999,175.490005,178.380005,172.226563,2628400
2022-05-27,178.649994,182.550003,178.580002,182.529999,176.233383,2959800
2022-05-31,180.169998,184.610001,178.690002,182.250000,175.963043,8734300
2022-06-01,182.240005,183.990005,179.350006,180.229996,174.012741,3253800
2022-06-02,182.190002,184.089996,180.210007,184.070007,177.720261,2317800
2022-06-03,182.369995,185.539993,182.070007,185.490005,179.091293,3802200
2022-06-06,186.880005,188.880005,186.539993,187.110001,180.655411,2649200
2022-06-07,184.850006,186.009995,182.210007,185.509995,179.110580,2984000
2022-06-08,182.539993,183.250000,177.990005,179.440002,173.249985,3592200
2022-06-09,179.000000,181.399994,176.490005,176.550003,170.459671,2891600
2022-06-10,173.300003,175.000000,171.839996,173.050003,167.080429,3220600
2022-06-13,170.830002,174.880005,169.500000,172.720001,166.761810,4302900
2022-06-14,174.050003,177.970001,172.039993,174.160004,168.152145,3925500
2022-06-15,175.100006,180.080002,173.440002,175.880005,169.812805,3465100
2022-06-16,171.139999,173.289993,170.740005,172.190002,166.250076,3355500
2022-06-17,171.460007,173.710007,169.460007,171.070007,165.168732,7578300
2022-06-21,172.639999,175.000000,172.419998,174.500000,168.480408,2845800
2022-06-22,172.869995,176.809998,172.369995,176.149994,170.073486,2671000
2022-06-23,177.369995,179.009995,175.240005,178.630005,172.467941,2923600
2022-06-24,180.770004,184.619995,180.770004,183.300003,176.976837,4826400
2022-06-27,184.850006,184.960007,181.050003,181.809998,175.538239,1902300
2022-06-28,182.759995,185.279999,179.509995,179.919998,173.713425,2380800
2022-06-29,180.330002,181.619995,177.669998,181.130005,174.881699,2101000
2022-06-30,178.910004,183.889999,177.570007,182.539993,176.243042,3728200
2022-07-01,181.779999,186.110001,181.509995,184.990005,178.608536,2962500
2022-07-05,182.289993,184.970001,181.729996,184.630005,178.260956,2471800
2022-07-06,184.779999,185.960007,182.710007,185.169998,178.782318,2005000
2022-07-07,185.929993,187.009995,183.029999,186.190002,179.767136,2961800
2022-07-08,185.710007,186.300003,183.089996,185.399994,179.004395,1938200
2022-07-11,183.720001,186.820007,183.720001,184.639999,178.270615,2275900
2022-07-12,181.529999,182.490005,178.059998,179.369995,173.182388,4207600
2022-07-13,178.429993,181.000000,176.229996,177.919998,171.782425,2414400
2022-07-14,176.929993,178.479996,175.130005,178.279999,172.129990,2487000
2022-07-15,180.570007,182.809998,180.570007,182.589996,176.291306,5014100
2022-07-18,182.330002,183.899994,179.729996,180.080002,173.867905,2289200
2022-07-19,181.250000,185.949997,181.240005,185.809998,179.400238,2710800
2022-07-20,185.850006,187.500000,184.270004,186.850006,180.404373,1754800
2022-07-21,186.949997,188.139999,185.830002,187.009995,180.558838,2320100
2022-07-22,188.639999,189.289993,185.660004,187.979996,181.495392,2255200
2022-07-25,188.960007,189.929993,186.960007,187.910004,181.427795,2816100
2022-07-26,179.250000,183.839996,178.660004,181.529999,175.267899,4961000
2022-07-27,182.889999,185.029999,180.059998,183.899994,177.556137,2739300
2022-07-28,184.660004,189.070007,183.800003,188.240005,181.746414,2452500
2022-07-29,188.550003,195.729996,187.979996,194.889999,188.167023,4093100
2022-08-01,193.080002,195.820007,192.919998,195.339996,188.601471,2086100
2022-08-02,194.520004,194.970001,191.940002,193.529999,186.853928,2075100
2022-08-03,194.690002,195.339996,192.759995,193.419998,186.747726,1916700
2022-08-04,192.699997,194.639999,191.600006,194.520004,187.809799,1627300
2022-08-05,193.449997,196.910004,193.449997,196.759995,189.972519,1785900
2022-08-08,197.860001,199.039993,195.610001,196.089996,189.325607,2102500
2022-08-09,196.470001,197.529999,195.220001,196.649994,189.866302,2022400
2022-08-10,199.770004,202.669998,199.009995,202.369995,195.388977,2791400
2022-08-11,203.360001,205.899994,201.750000,204.429993,197.377930,2730600
2022-08-12,202.539993,204.990005,201.630005,204.889999,199.303940,1883100
2022-08-15,203.839996,206.110001,203.289993,205.880005,200.266968,1618200
2022-08-16,204.259995,207.699997,203.779999,206.350006,200.724152,2296000
2022-08-17,202.490005,206.119995,202.350006,204.979996,199.391495,1767300
2022-08-18,204.389999,208.220001,204.009995,208.050003,202.377792,1913900
2022-08-19,208.910004,209.389999,206.740005,208.429993,202.747421,2704300
2022-08-22,205.500000,207.639999,205.169998,206.399994,200.772766,3593500
2022-08-23,206.589996,207.649994,204.440002,205.270004,199.673599,2088000
2022-08-24,203.899994,205.089996,202.869995,203.039993,197.504364,2024000
2022-08-25,203.679993,205.039993,202.509995,205.000000,199.410950,1984400
2022-08-26,204.880005,205.699997,198.869995,198.929993,193.506424,2203900
2022-08-29,198.279999,199.529999,197.190002,197.270004,191.891693,1928000
2022-08-30,197.669998,198.410004,194.619995,195.050003,189.732224,2238000
2022-08-31,195.220001,196.179993,194.020004,194.509995,189.206940,2627700
2022-09-01,194.380005,197.089996,193.110001,196.610001,191.249695,2343300
2022-09-02,199.419998,199.970001,194.339996,196.050003,190.704956,2665100
2022-09-06,194.789993,196.199997,191.309998,195.960007,190.617401,3760600
2022-09-07,194.899994,197.100006,192.919998,196.289993,190.938416,2902300
2022-09-08,195.240005,196.550003,193.580002,196.130005,190.782776,2166300
2022-09-09,197.570007,199.410004,197.139999,198.690002,193.272980,1748000
2022-09-12,199.550003,200.960007,199.500000,200.169998,194.712631,2382600
2022-09-13,196.160004,197.679993,192.139999,192.710007,187.456024,2382500
2022-09-14,192.839996,193.360001,189.600006,190.960007,185.753738,2608300
2022-09-15,190.729996,191.169998,184.580002,185.000000,179.956207,4041800
2022-09-16,177.669998,178.740005,173.199997,176.710007,171.892242,12562000
2022-09-19,176.309998,180.399994,175.649994,180.029999,175.121719,3018000
2022-09-20,178.360001,178.720001,174.649994,175.679993,170.890305,2827400
2022-09-21,177.080002,179.580002,173.770004,173.830002,169.090744,3162900
2022-09-22,171.830002,171.850006,167.720001,167.860001,163.283524,5238500
2022-09-23,164.880005,165.660004,161.899994,164.330002,159.849762,4252800
2022-09-26,163.339996,163.949997,160.110001,161.750000,157.340088,4163600
2022-09-27,163.539993,166.089996,162.500000,164.770004,160.277771,3371200
2022-09-28,165.279999,168.179993,164.399994,167.119995,162.563690,2958100
2022-09-29,166.320007,166.710007,163.750000,165.320007,160.812775,2494900
2022-09-30,164.960007,165.320007,161.520004,161.539993,157.135803,2823300
2022-10-03,160.630005,164.559998,159.419998,163.089996,158.643570,3494500
2022-10-04,165.600006,169.139999,164.970001,168.889999,164.285431,3414500
2022-10-05,167.050003,169.880005,166.690002,167.929993,163.351608,2811400
2022-10-06,167.369995,168.429993,164.720001,165.600006,161.085129,2375000
2022-10-07,163.960007,164.009995,158.339996,159.139999,154.801254,3491000
2022-10-10,161.039993,161.800003,158.399994,159.740005,155.384903,3141700
2022-10-11,159.380005,161.229996,158.460007,159.410004,155.063904,2164600
2022-10-12,159.899994,161.729996,158.990005,159.479996,155.131989,2229200
2022-10-13,156.110001,164.820007,154.869995,163.660004,159.198029,2574100
2022-10-14,164.570007,165.559998,161.479996,161.679993,157.272003,1936400
2022-10-17,164.229996,166.119995,163.729996,164.720001,160.229126,2274700
2022-10-18,167.479996,168.750000,164.619995,166.990005,162.437225,2282500
2022-10-19,166.779999,167.229996,164.660004,165.789993,161.269943,2129900
2022-10-20,164.660004,165.220001,160.320007,160.979996,156.591080,2832600
2022-10-21,161.630005,166.039993,161.029999,165.550003,161.036484,3161000
2022-10-24,167.050003,170.229996,166.570007,167.550003,162.981964,4471300
2022-10-25,172.279999,174.800003,166.520004,167.000000,162.446960,7698800
2022-10-26,167.500000,170.509995,165.509995,168.990005,164.382721,4819800
2022-10-27,169.929993,170.649994,166.089996,166.490005,161.950882,3325300
2022-10-28,165.360001,167.520004,162.490005,167.169998,162.612320,4771600
2022-10-31,166.130005,169.789993,165.419998,167.770004,163.195969,2908900
2022-11-01,168.960007,169.679993,164.800003,167.399994,162.836060,2454500
2022-11-02,166.149994,170.610001,164.550003,164.580002,160.092941,2824000
2022-11-03,162.330002,165.919998,160.070007,164.009995,159.538483,2671800
2022-11-04,166.009995,166.460007,162.610001,165.690002,161.172684,2400900
2022-11-07,165.889999,169.580002,165.380005,169.130005,164.518906,2624400
2022-11-08,169.800003,171.320007,167.649994,168.789993,164.188156,2715600
2022-11-09,168.190002,169.089996,163.880005,164.009995,159.538483,2687100
2022-11-10,167.500000,172.350006,167.500000,172.320007,169.189941,3338900
2022-11-11,172.710007,178.990005,172.509995,178.190002,174.953308,3851400
2022-11-14,178.110001,181.490005,177.720001,177.789993,174.560577,3082500
2022-11-15,178.470001,181.559998,178.059998,181.470001,178.173737,3105000
2022-11-16,180.360001,180.449997,175.899994,177.059998,173.843826,2713500
2022-11-17,175.000000,176.089996,171.610001,176.059998,172.862000,2517400
2022-11-18,178.509995,179.229996,176.759995,178.970001,175.719147,3003000
2022-11-21,178.149994,180.740005,177.899994,180.610001,177.329346,2465600
2022-11-22,181.470001,182.889999,180.470001,182.740005,179.420654,2210300
2022-11-23,183.360001,183.929993,182.710007,182.839996,179.518845,1583500
2022-11-25,183.649994,183.889999,182.210007,182.520004,179.204666,912400
2022-11-28,180.970001,182.279999,178.440002,179.910004,176.642059,2043000
2022-11-29,183.990005,185.190002,182.250000,184.889999,181.531616,3671400
2022-11-30,184.750000,189.729996,183.929993,189.729996,186.283691,7146900
2022-12-01,189.580002,191.600006,188.389999,190.190002,186.735336,3934700
2022-12-02,187.289993,190.460007,186.589996,189.389999,185.949860,3661500
2022-12-05,188.050003,188.089996,180.589996,181.160004,177.869370,5004700
2022-12-06,179.020004,179.490005,173.880005,175.100006,171.919434,5598200
2022-12-07,174.399994,177.050003,173.990005,174.669998,171.497253,5124300
2022-12-08,175.130005,180.550003,174.850006,179.630005,176.367157,3109600
2022-12-09,179.259995,180.139999,177.369995,177.639999,174.413300,3487100
2022-12-12,178.679993,183.320007,178.020004,182.529999,179.214462,3214500
2022-12-13,187.990005,188.589996,181.929993,183.850006,180.510498,3863700
2022-12-14,183.410004,187.250000,182.800003,184.309998,180.962128,3188900
2022-12-15,181.500000,182.300003,179.410004,181.210007,177.918457,3478300
2022-12-16,180.360001,181.889999,177.619995,178.199997,174.963120,8241400
2022-12-19,178.009995,179.960007,176.559998,178.429993,175.188950,3690200
2022-12-20,177.330002,177.570007,173.470001,173.630005,170.476135,3062200
2022-12-21,176.350006,176.970001,174.279999,176.679993,173.470734,2833000
2022-12-22,174.800003,175.660004,172.720001,175.610001,172.420166,2626400
2022-12-23,175.919998,177.190002,174.160004,177.009995,173.794739,1897600
2022-12-27,177.089996,177.820007,175.619995,176.929993,173.716187,1294200
2022-12-28,177.000000,177.470001,173.369995,173.610001,170.456512,1455900
2022-12-29,174.789993,176.410004,174.419998,175.750000,172.557632,1369200
2022-12-30,174.259995,174.850006,171.889999,173.839996,170.682312,1670900
2023-01-03,174.270004,175.830002,173.649994,175.279999,172.096161,2206500
2023-01-04,176.449997,177.869995,175.199997,177.110001,173.892929,1965100
2023-01-05,174.880005,175.910004,173.330002,173.839996,170.682312,2736800
2023-01-06,175.630005,179.539993,174.289993,178.949997,175.699493,3690100
2023-01-09,179.220001,183.639999,178.979996,181.690002,178.389725,3214600
2023-01-10,181.309998,181.559998,177.259995,178.770004,175.522766,2324200
2023-01-11,179.529999,182.460007,178.990005,182.229996,178.919922,2674700
2023-01-12,183.470001,183.699997,180.679993,182.949997,179.626846,1832200
2023-01-13,182.179993,183.250000,180.770004,182.149994,178.841370,2078100
2023-01-17,181.619995,182.380005,178.869995,179.000000,175.748596,2703300
2023-01-18,178.800003,180.550003,176.460007,176.720001,173.510010,3085100
2023-01-19,176.160004,177.220001,173.660004,176.149994,172.950363,2711600
2023-01-20,176.740005,178.190002,175.119995,178.130005,174.894409,2296400
2023-01-23,178.509995,181.710007,177.210007,180.479996,177.201706,2240100
2023-01-24,177.539993,181.380005,177.479996,179.990005,176.720627,1958400
2023-01-25,178.009995,178.020004,174.910004,177.460007,174.236572,1722000
2023-01-26,178.630005,179.779999,176.050003,179.699997,176.435867,1627000
2023-01-27,179.600006,183.830002,178.800003,182.089996,178.782471,2831600
2023-01-30,180.710007,181.850006,176.389999,176.970001,173.755463,4593300
2023-01-31,178.770004,186.080002,178.770004,185.229996,181.865433,6872100
2023-02-01,184.679993,185.830002,180.800003,184.979996,181.619965,4005200
2023-02-02,186.029999,193.710007,186.020004,191.289993,187.815353,4995900
2023-02-03,189.059998,192.250000,187.250000,191.660004,188.178635,2766300
2023-02-06,190.000000,190.580002,188.179993,188.759995,185.331299,2243300
2023-02-07,187.869995,189.210007,185.789993,188.289993,184.869843,2037800
2023-02-08,186.729996,188.199997,186.000000,186.360001,182.974915,1970000
2023-02-09,186.039993,187.520004,184.559998,184.750000,181.394150,2135600
2023-02-10,183.449997,185.589996,182.559998,185.220001,181.855621,2533900
2023-02-13,184.750000,187.460007,183.220001,187.410004,184.005844,2481400
2023-02-14,186.199997,187.839996,184.970001,186.770004,183.377457,1876400
2023-02-15,185.619995,187.039993,185.029999,186.839996,183.446182,1750000
2023-02-16,185.149994,186.779999,183.119995,185.550003,182.179626,2633000
2023-02-17,183.110001,184.009995,181.350006,183.210007,181.466476,2510100
2023-02-21,179.179993,179.570007,176.130005,178.460007,176.761688,3994800
2023-02-22,178.369995,179.440002,176.089996,176.610001,174.929291,2376900
2023-02-23,177.940002,180.279999,177.850006,179.940002,178.227600,2341200
2023-02-24,178.779999,181.139999,177.750000,180.149994,178.435593,2674400
